sno,City,Location,StateCode,CountryCode,Price,Price_INR,Deposite
3464,"Toronto, CA","Flat 18, 20 Regent Street",CA,CA,"$8,501",633324.5,0.0
3466,"Toronto, CA","Rouge, Scarborough, ON M1C 2L4, Canada",CA,CA,"$3,408",253896.0,0.0
3467,"Toronto, CA","Cabbagetown South, Toronto, ON M5A 2T4, Canada",CA,CA,"$3,829",285260.5,0.0
3468,"Toronto, CA","Hillcrest Village, North York, ON M2H 1S3, Canada",CA,CA,"$12,751",949949.5,0.0
3469,"Toronto, CA",No. 315 Main Street,CA,CA,"$2,298",171201.0,0.0
3470,"Toronto, CA","2221 Yonge, 2221 Yonge Street, Old Toronto, ON M4S 2B2, Canada",CA,CA,"$1,723",128363.5,
3471,"Toronto, CA","Fort York, Toronto, ON M5V 0G9, Canada",CA,CA,"$5,667",422191.5,0.0
3472,"Toronto, CA","Leslieville, Toronto, ON M4L 2M3, Canada",CA,CA,"$2,795",208227.5,0.0
3473,"Toronto, CA","Toronto, ON M4W 0B3, Canada",CA,CA,"$2,642",196829.0,0.0
3474,"Toronto, CA","Rathnelly, Toronto, ON M5R 1T2, Canada",CA,CA,"$9,229",687560.5,0.0
3476,"Toronto, CA","Eglinton East, Scarborough, ON M1J 2P9, Canada",CA,CA,"$7,084",527758.0,0.0
3477,"Toronto, CA","Mississauga, Lakeview, ON, CA",CA,CA,"$2,200",163900.0,24585.0
3478,"Toronto, CA","Upper Jarvis, Toronto, ON M4Y 3B4, Canada",CA,CA,"$11,373",847288.5,0.0
3479,"Toronto, CA","All Days Hostel, Selby Street, Old Toronto, ON M4X 1W4, Canada",CA,CA,$933,69508.5,0.0
3480,"Toronto, CA","Toronto, Long Branch, ON, CA",CA,CA,"$1,800",134100.0,20115.0
3481,"Toronto, CA","Spadina, Toronto, ON M5V 0E9, Canada",CA,CA,"$10,339",770255.5,0.0
3482,"Toronto, CA","University Plaza, Richmond Street West, Old Toronto, ON M5V 1V6, Canada",CA,CA,"$2,700",201150.0,0.0
3483,"Toronto, CA","Toronto, L'Amoreaux, ON, CA",CA,CA,"$1,218",90741.0,13633.5
3484,"Toronto, CA","Spadina, Toronto, ON M5V 0E9, Canada",CA,CA,"$3,370",251065.0,0.0
3485,"Toronto, CA","Conservatory Tower, Hayter Street, Old Toronto, ON M5G 2J9, Canada",CA,CA,"$11,035",822107.5,102661.0
3486,"Toronto, CA",815 main st,CA,CA,"$5,425",404162.5,111750.0
3487,"Toronto, CA","Trefann Court, Toronto, ON M5A 4R1, Canada",CA,CA,"$4,250",316625.0,0.0
3488,"Toronto, CA","Willowdale East, North York, ON M2N 0G5, Canada",CA,CA,"$6,510",484995.0,0.0
3490,"Toronto, CA","South Annex, Toronto, ON M6G 2N6, Canada",CA,CA,"$5,935",442157.5,0.0
3491,"Toronto, CA","Toronto, ON M5B 0A5, Canada",CA,CA,"$8,080",601960.0,0.0
3492,"Toronto, CA",149 Palm Drive,CA,CA,"$3,191",237729.5,134100.0
3493,"Toronto, CA","464 Lawrence Avenue West, Toronto, ON M6A 1Z9, Canada",CA,CA,"$1,370",102065.0,0.0
3494,"Toronto, CA","Toronto, ON M5J 0B1, Canada",CA,CA,$919,68465.5,0.0
3495,"Toronto, CA","Etobicoke West Mall, Etobicoke, ON M9C 2S2, Canada",CA,CA,"$3,102",231099.0,0.0
3496,"Toronto, CA","Grange Park, Toronto, ON M5V 0M2, Canada",CA,CA,"$5,935",442157.5,0.0
3497,"Toronto, CA","Little Italy, Toronto, ON M6H 2S9, Canada",CA,CA,"$3,868",288166.0,0.0
3498,"Toronto, CA","Tam O' Shanter, Scarborough, ON M1V 4Y9, Canada",CA,CA,$996,74202.0,0.0
3500,"Toronto, CA","University Plaza, Richmond Street West, Old Toronto, ON M5V 1V6, Canada",CA,CA,"$2,950",219775.0,0.0
3501,"Toronto, CA","Toronto, ON M6P 4C1, Canada",CA,CA,"$4,672",348064.0,0.0
3502,"Toronto, CA","750 York Mills Road, Toronto, ON M3B 1X8, Canada",CA,CA,"$2,384",177608.0,0.0
3503,"Toronto, CA","New Toronto, Etobicoke, ON M8V 3K4, Canada",CA,CA,"$13,939",1038455.5,0.0
3504,"Toronto, CA","Entertainment District, Toronto, ON M5V 0H4, Canada",CA,CA,"$4,940",368030.0,0.0
3505,"Toronto, CA","Bloor, Toronto, ON M5R 1C4, Canada",CA,CA,"$11,373",847288.5,0.0
3506,"Toronto, CA","Studio 2, 199 Richmond Street West, Old Toronto, ON M5V 1V6, Canada",CA,CA,"$2,550",189975.0,0.0
3507,"Toronto, CA","University Plaza, Richmond Street West, Old Toronto, ON M5V 1V6, Canada",CA,CA,"$2,700",201150.0,0.0
3508,"Toronto, CA","Toronto, Centennial, ON, CA",CA,CA,$850,63325.0,9536.0
3509,"Toronto, CA","Willowdale, North York, ON M2M 4M7, Canada",CA,CA,"$5,016",373692.0,0.0
3510,"Toronto, CA","Fort York, Toronto, ON M5V 1G4, Canada",CA,CA,"$6,931",516359.5,0.0
3511,"Toronto, CA","Toronto, ON M5B 0A5, Canada",CA,CA,"$9,152",681824.0,0.0
3512,"Toronto, CA","Toronto, ON M5J 0A9, Canada",CA,CA,"$3,791",282429.5,0.0
3514,"Toronto, CA","Grange Park, Toronto, ON M5V 0B4, Canada",CA,CA,"$8,386",624757.0,0.0
3515,"Toronto, CA","Toronto, Rouge Park, ON, CA",CA,CA,"$1,400",104300.0,15645.0
3516,"Toronto, CA","Toronto, ON M5A 0R8, Canada",CA,CA,"$4,289",319530.5,0.0
3517,"Toronto, CA","Richvale, Richmond Hill, ON L4C 6Y1, Canada",CA,CA,"$19,682",1466309.0,0.0
3518,"Toronto, CA","Eaton Centre, Toronto, ON M5B 1V8, Canada",CA,CA,"$4,480",333760.0,0.0
3519,"Toronto, CA","University Plaza, Richmond Street West, Old Toronto, ON M5V 1V6, Canada",CA,CA,"$4,650",346425.0,0.0
3520,"Toronto, CA","University Plaza, Richmond Street West, Old Toronto, ON M5V 1V6, Canada",CA,CA,"$2,700",201150.0,0.0
3521,"Toronto, CA","Old Toronto, Harbourfront, ON, CA",CA,CA,"$1,400",104300.0,15645.0
3522,"Toronto, CA","University Plaza, Richmond Street West, Old Toronto, ON M5V 1V6, Canada",CA,CA,"$2,950",219775.0,0.0
3524,"Toronto, CA","The Gallery, 25 Grenville Street, Old Toronto, ON M5S 3M4, Canada",CA,CA,"$1,077",80236.5,0.0
3525,"Toronto, CA","Toronto, Five Points, ON, CA",CA,CA,"$1,783",132833.5,19891.5
3526,"Toronto, CA","Toronto, Rouge Park, ON, CA",CA,CA,$850,63325.0,9536.0
3527,"Toronto, CA","Fallingbrook, Toronto, ON M4E 1K1, Canada",CA,CA,"$2,259",168295.5,0.0
3528,"Toronto, CA","Parkview Hills, East York, ON M4B 2Y4, Canada",CA,CA,"$4,863",362293.5,0.0
3529,"Toronto, CA","Corktown, Toronto, ON M5A 3A9, Canada",CA,CA,"$17,844",1329378.0,0.0
3530,"Toronto, CA","University Plaza, Richmond Street West, Old Toronto, ON M5V 1V6, Canada",CA,CA,"$2,950",219775.0,0.0
3531,"Toronto, CA","University Plaza, Richmond Street West, Old Toronto, ON M5V 1V6, Canada",CA,CA,"$4,650",346425.0,0.0
3532,"Toronto, CA","Toronto, Scarborough, ON, CA",CA,CA,"$1,200",89400.0,13410.0
3533,"Toronto, CA","University Plaza, Richmond Street West, Old Toronto, ON M5V 1V6, Canada",CA,CA,"$2,700",201150.0,0.0
3534,"Toronto, CA","University Plaza, Richmond Street West, Old Toronto, ON M5V 1V6, Canada",CA,CA,"$4,350",324075.0,0.0
3535,"Toronto, CA","Islington - City Centre West, Etobicoke, ON M9B 0A1, Canada",CA,CA,"$4,059",302395.5,0.0
3536,"Toronto, CA","Railway Lands, Toronto, ON M5V 4A9, Canada",CA,CA,"$6,625",493562.5,0.0
3538,"Toronto, CA","University Plaza, Richmond Street West, Old Toronto, ON M5V 1V6, Canada",CA,CA,"$2,700",201150.0,0.0
3539,"Toronto, CA","Toronto, ON M4M 2G2, Canada",CA,CA,"$3,676",273862.0,0.0
3540,"Toronto, CA","Spadina, Toronto, ON M5V 0E9, Canada",CA,CA,"$3,178",236761.0,0.0
3541,"Toronto, CA","Scarborough City Centre, Scarborough, ON M1P 5E4, Canada",CA,CA,"$6,242",465029.0,0.0
3542,"Toronto, CA","Spadina, Toronto, ON M5V 0L4, Canada",CA,CA,"$4,672",348064.0,0.0
3543,"Toronto, CA","17 Lower Sherbourne Street, Old Toronto, ON M5A 1E6, Canada",CA,CA,"$1,436",106982.0,0.0
3544,"Toronto, CA","University Plaza, Richmond Street West, Old Toronto, ON M5V 1V6, Canada",CA,CA,"$2,550",189975.0,0.0
3545,"Toronto, CA","Mimico, Etobicoke, ON M8V 2L2, Canada",CA,CA,"$4,519",336665.5,0.0
3546,"Toronto, CA","University Plaza, Richmond Street West, Old Toronto, ON M5V 1V6, Canada",CA,CA,"$2,700",201150.0,0.0
3548,"Toronto, CA","Carleton Village, Toronto, ON M6N 2V9, Canada",CA,CA,"$8,922",664689.0,0.0
3549,"Toronto, CA","University Plaza, Richmond Street West, Old Toronto, ON M5V 1V6, Canada",CA,CA,"$2,700",201150.0,0.0
3550,"Toronto, CA","Toronto, ON M5J 0A6, Canada",CA,CA,"$4,250",316625.0,0.0
3551,"Toronto, CA","Wexford/Maryvale, Scarborough, ON M1R 2G5, Canada",CA,CA,"$6,050",450725.0,0.0
3552,"Toronto, CA","Cabbagetown South, Toronto, ON M5A 2T5, Canada",CA,CA,"$3,255",242497.5,0.0
3553,"Toronto, CA","Woodbine-Lumsden, East York, ON M4C 1W2, Canada",CA,CA,"$5,246",390827.0,0.0
3554,"Toronto, CA","Woodlands, Pickering, ON L1V 3V3, Canada",CA,CA,"$3,523",262463.5,0.0
3555,"Toronto, CA","University Plaza, Richmond Street West, Old Toronto, ON M5V 1V6, Canada",CA,CA,"$2,550",189975.0,0.0
3556,"Toronto, CA","Vaughan, ON, CA",CA,CA,"$1,320",98340.0,14751.0
3557,"Toronto, CA","The Donway, North York, ON M3B 1H1, Canada",CA,CA,"$8,922",664689.0,0.0
3558,"Toronto, CA","40 Grange Avenue, Old Toronto, ON M5T 1G7, Canada",CA,CA,"$1,228",91486.0,0.0
3559,"Toronto, CA","Princess-Rosethorn, Etobicoke, ON M9A 3M6, Canada",CA,CA,"$1,417",105566.5,0.0
3560,"Toronto, CA","Toronto, ON M5G 0B9, Canada",CA,CA,"$6,625",493562.5,0.0
3562,"Toronto, CA","Bickford Park, Toronto, ON M6G 3L4, Canada",CA,CA,"$3,485",259632.5,0.0
3563,"Toronto, CA","Downtown Lincoln/Downtown Ford, 549 King Street East, Old Toronto, ON M5A 1G1, Canada",CA,CA,"$1,984",147808.0,0.0
3564,"Toronto, CA","Toronto, Castlefield Design District, ON, CA",CA,CA,"$1,500",111750.0,16762.5
3565,"Toronto, CA","Spadina, Toronto, ON M5V 0V5, Canada",CA,CA,"$4,519",336665.5,0.0
3566,"Toronto, CA","Morningside, Scarborough, ON M1E 4K6, Canada",CA,CA,"$8,501",633324.5,0.0
3567,"Toronto, CA","University Plaza, Richmond Street West, Old Toronto, ON M5V 1V6, Canada",CA,CA,"$2,700",201150.0,0.0
3568,"Toronto, CA","South Annex, Toronto, ON M5S 1C9, Canada",CA,CA,"$2,872",213964.0,0.0
3569,"Toronto, CA","Guildwood, Scarborough, ON M1E 1R3, Canada",CA,CA,"$11,373",847288.5,0.0
3570,"Toronto, CA","Upper Beach, Toronto, ON M4E 2J4, Canada",CA,CA,"$6,816",507792.0,0.0
3572,"Toronto, CA",2672 Main St,CA,CA,"$1,532",114134.0,89400.0
3573,"Toronto, CA","Toronto, ON M6K 0C6, Canada",CA,CA,"$6,510",484995.0,0.0
3574,"Toronto, CA","Toronto, ON M5V 4B2, Canada",CA,CA,"$6,242",465029.0,0.0
3575,"Toronto, CA","University Plaza, Richmond Street West, Old Toronto, ON M5V 1V6, Canada",CA,CA,"$2,700",201150.0,0.0
3576,"Toronto, CA","North Midtown, Toronto, ON M4W 1T5, Canada",CA,CA,"$22,899",1705975.5,0.0
3577,"Toronto, CA","Susex Ulster, Toronto, ON M5R 3B7, Canada",CA,CA,"$3,714",276693.0,0.0
3578,"Toronto, CA","Trinity Niagara, Toronto, ON M5V 4A2, Canada",CA,CA,"$4,633",345158.5,0.0
3579,"Toronto, CA","University Plaza, Richmond Street West, Old Toronto, ON M5V 1V6, Canada",CA,CA,"$2,700",201150.0,0.0
3580,"Toronto, CA","Tam O' Shanter, Scarborough, ON M1V 4Y9, Canada",CA,CA,$996,74202.0,0.0
3581,"Toronto, CA","Long Branch, Etobicoke, ON M8W 1G8, Canada",CA,CA,"$3,408",253896.0,0.0
3582,"Toronto, CA","Sonoma Heights, Vaughan, ON L4H 5E8, Canada",CA,CA,"$2,834",211133.0,0.0
3583,"Toronto, CA","Old Toronto, East End, ON, CA",CA,CA,"$2,131",158759.5,23840.0
3584,"Toronto, CA","University Plaza, Richmond Street West, Old Toronto, ON M5V 1V6, Canada",CA,CA,"$2,700",201150.0,0.0
3586,"Toronto, CA","University Plaza, Richmond Street West, Old Toronto, ON M5V 1V6, Canada",CA,CA,"$4,650",346425.0,0.0
3587,"Toronto, CA","Toronto, ON M5J 0E1, Canada",CA,CA,"$5,284",393658.0,0.0
3588,"Toronto, CA","University Plaza, Richmond Street West, Old Toronto, ON M5V 1V6, Canada",CA,CA,"$2,700",201150.0,0.0
3589,"Toronto, CA","Birchcliffe-Cliffside, Scarborough, ON M4E 3S1, Canada",CA,CA,"$5,629",419360.5,0.0
3590,"Toronto, CA","Old Toronto, Bloordale Village, ON, CA",CA,CA,"$2,500",186250.0,27937.5
3591,"Toronto, CA","Trinity Niagara, Toronto, ON M5V 4A2, Canada",CA,CA,"$6,625",493562.5,0.0
3592,"Toronto, CA","Toronto, ON M5V 4A1, Canada",CA,CA,"$2,183",162633.5,0.0
3593,"Toronto, CA",928 Greenwood Ave,CA,CA,$989,73680.5,57737.5
3594,"Toronto, CA","Spadina, Toronto, ON M5V 0G5, Canada",CA,CA,"$2,834",211133.0,0.0
3596,"Toronto, CA","Toronto, ON M5B 0C3, Canada",CA,CA,"$2,374",176863.0,0.0
3597,"Toronto, CA","Beaconsfield, Toronto, ON M6K 1E6, Canada",CA,CA,"$22,669",1688840.5,0.0
3598,"Toronto, CA","Woodbine Downs, Etobicoke, ON M9W 7J4, Canada",CA,CA,"$3,408",253896.0,0.0
3599,"Toronto, CA","Oakwood Village, York, ON M6E 2W1, Canada",CA,CA,"$4,825",359462.5,0.0
3600,"Toronto, CA","Corktown, Toronto, ON M5A 3A7, Canada",CA,CA,"$11,335",844457.5,0.0
3601,"Toronto, CA","Willowdale East, Toronto, ON M2N 0C1, Canada",CA,CA,"$4,825",359462.5,0.0
3602,"Toronto, CA","Lawrence Manor, North York, ON M6A 2G4, Canada",CA,CA,"$6,740",502130.0,0.0
3603,"Toronto, CA","Mount Dennis, North York, ON M6M 0A2, Canada",CA,CA,"$3,408",253896.0,0.0
3604,"Toronto, CA","University Plaza, Richmond Street West, Old Toronto, ON M5V 1V6, Canada",CA,CA,"$2,550",189975.0,0.0
3605,"Toronto, CA","Upper Beach, Toronto, ON M4L 3V3, Canada",CA,CA,"$6,395",476427.5,0.0
3606,"Toronto, CA","Tarragon Village, Toronto, ON M5R 1K9, Canada",CA,CA,"$9,918",738891.0,0.0
3607,"Toronto, CA","University Plaza, Richmond Street West, Old Toronto, ON M5V 1V6, Canada",CA,CA,"$2,700",201150.0,0.0
3608,"Toronto, CA","University Plaza, Richmond Street West, Old Toronto, ON M5V 1V6, Canada",CA,CA,"$2,950",219775.0,0.0
3610,"Toronto, CA",21 Iceboat Terrace,CA,CA,"$4,557",339496.5,0.0
3611,"Toronto, CA","Toronto, ON M6K 0G7, Canada",CA,CA,"$9,918",738891.0,0.0
3612,"Toronto, CA","Spadina, Toronto, ON M5V 0E9, Canada",CA,CA,"$4,212",313794.0,0.0
3613,"Toronto, CA","Toronto, North York, ON, CA",CA,CA,"$2,300",171350.0,25702.5
3614,"Toronto, CA","Church and Wellesley, Toronto, ON M4Y 1H5, Canada",CA,CA,"$7,084",527758.0,0.0
3615,"Toronto, CA","Highland Creek, Scarborough, ON M1C 1K2, Canada",CA,CA,"$7,084",527758.0,0.0
3616,"Toronto, CA","Etobicoke, ON M8V 0J1, Canada",CA,CA,"$28,413",2116768.5,0.0
3617,"Toronto, CA","Downtown Woodbridge, Woodbridge, ON L4L 2P5, Canada",CA,CA,"$4,250",316625.0,0.0
3618,"Toronto, CA","Newtonbrook West, North York, ON M2M 1L5, Canada",CA,CA,"$2,489",185430.5,0.0
3620,"Toronto, CA","High Park-Swansea, Toronto, ON M6S 2W1, Canada",CA,CA,"$4,442",330929.0,0.0
3621,"Toronto, CA","New Toronto, Etobicoke, ON M8V 3G2, Canada",CA,CA,"$9,267",690391.5,0.0
3622,"Toronto, CA","Thornhill, ON L3T 3G7, Canada",CA,CA,"$2,795",208227.5,0.0
3623,"Toronto, CA","Spadina, Toronto, ON M5V 0G6, Canada",CA,CA,"$3,217",239666.5,0.0
3624,"Toronto, CA","Kensington-Chinatown, Toronto, ON M5V 2A1, Canada",CA,CA,"$10,109",753120.5,0.0
3625,"Toronto, CA","Toronto, North York, ON, CA",CA,CA,"$1,500",111750.0,16762.5
3626,"Toronto, CA","Toronto, ON M6K 0G7, Canada",CA,CA,"$9,918",738891.0,0.0
3627,"Toronto, CA","Toronto, ON M6K 0C6, Canada",CA,CA,"$14,207",1058421.5,0.0
3628,"Toronto, CA","Vaughan, ON, CA",CA,CA,$950,70775.0,10653.5
3629,"Toronto, CA","Spadina, Toronto, ON M5V 0E9, Canada",CA,CA,"$10,722",798789.0,0.0
3630,"Toronto, CA","Silverthorn, York, ON M6M 3X1, Canada",CA,CA,"$2,834",211133.0,0.0
3631,"Toronto, CA","The Queensway, Etobicoke, ON M8Z 1R6, Canada",CA,CA,"$3,791",282429.5,0.0
3632,"Toronto, CA","Corktown, Toronto, ON M5A 3E7, Canada",CA,CA,"$2,068",154066.0,0.0
3634,"Toronto, CA","Toronto, North York, ON, CA",CA,CA,$780,58110.0,8716.5
3635,"Toronto, CA","Toronto, Cliffside, ON, CA",CA,CA,$800,59600.0,8940.0
3636,"Toronto, CA","Richmond Hill, ON, CA",CA,CA,"$1,650",122925.0,18476.0
3637,"Toronto, CA","South Annex, Toronto, ON M5S 2P5, Canada",CA,CA,"$4,250",316625.0,0.0
3638,"Toronto, CA",452 Main st,CA,CA,"$1,213",90368.5,70775.0
3639,"Toronto, CA",430 Main St,CA,CA,"$2,744",204428.0,89400.0
3640,"Toronto, CA","2611 Kingston Road, Toronto, ON M1M 1M2, Canada",CA,CA,"$5,684",423458.0,
3641,"Toronto, CA","Toronto, Fairbank, ON, CA",CA,CA,$900,67050.0,10057.5
3642,"Toronto, CA","Toronto, ON M5V 4B2, Canada",CA,CA,"$17,040",1269480.0,0.0
3644,"Toronto, CA","University Plaza, Richmond Street West, Old Toronto, ON M5V 1V6, Canada",CA,CA,"$2,700",201150.0,0.0
3645,"Toronto, CA","Bayview Woods-Steeles, North York, ON M2M 3A6, Canada",CA,CA,"$1,072",79864.0,0.0
3646,"Toronto, CA","Davenport, Toronto, ON M6H 2H2, Canada",CA,CA,"$2,068",154066.0,0.0
3647,"Toronto, CA","M5V Condominiums, 373 Lane South King West Blue Jays Way, Old Toronto, ON M5V 1K1, Canada",CA,CA,"$8,348",621926.0,0.0
3648,"Toronto, CA","Willowdale East, Toronto, ON M2N 0C8, Canada",CA,CA,"$3,676",273862.0,0.0
3649,"Toronto, CA",1150 Main St,CA,CA,"$8,616",641892.0,0.0
3650,"Toronto, CA","University Plaza, Richmond Street West, Old Toronto, ON M5V 1V6, Canada",CA,CA,"$2,700",201150.0,0.0
3651,"Toronto, CA","Town of York, Toronto, ON M5A 1S3, Canada",CA,CA,"$21,329",1589010.5,0.0
3652,"Toronto, CA","Church and Wellesley, Toronto, ON M4Y 1G7, Canada",CA,CA,"$8,846",659027.0,0.0
3653,"Toronto, CA","Islington - City Centre West, Etobicoke, ON M9B 0A4, Canada",CA,CA,"$4,710",350895.0,0.0
3654,"Toronto, CA","Riverside, Toronto, ON M4M 2R1, Canada",CA,CA,"$6,931",516359.5,0.0
3655,"Toronto, CA","Wouburn, Scarborough, ON M1G 2P6, Canada",CA,CA,"$7,391",550629.5,0.0
3656,"Toronto, CA","St James Town, Toronto, ON M4X 1P7, Canada",CA,CA,"$5,935",442157.5,0.0
3658,"Toronto, CA","University Plaza, Richmond Street West, Old Toronto, ON M5V 1V6, Canada",CA,CA,"$2,700",201150.0,0.0
3659,"Toronto, CA","Toronto, North York, ON, CA",CA,CA,$725,54012.5,8120.5
3660,"Toronto, CA","Mississauga Valleys, Mississauga, ON L5A 1Y9, Canada",CA,CA,"$2,183",162633.5,0.0
3661,"Toronto, CA","University Plaza, Richmond Street West, Old Toronto, ON M5V 1V6, Canada",CA,CA,"$2,700",201150.0,0.0
3662,"Toronto, CA","Bloor, Toronto, ON M5R 1B9, Canada",CA,CA,"$5,667",422191.5,0.0
3663,"Toronto, CA","22 Vanderhoof Avenue, Toronto, ON M4G 4E4, Canada",CA,CA,$670,49915.0,0.0
3664,"Toronto, CA","Railway Lands, Toronto, ON M5V 3Z7, Canada",CA,CA,"$8,501",633324.5,0.0
3665,"Toronto, CA","Spadina, Toronto, ON M5V 0G5, Canada",CA,CA,"$3,944",293828.0,0.0
3666,"Toronto, CA","Kensington Market, Toronto, ON M5T 1Z9, Canada",CA,CA,"$3,638",271031.0,0.0
3668,"Toronto, CA","Sunnylea, Etobicoke, ON M8Y 2J8, Canada",CA,CA,"$3,906",290997.0,0.0
3669,"Toronto, CA","Couture, 28 Ted Rogers Way, Old Toronto, ON M4Y 2J4, Canada",CA,CA,"$1,149",85600.5,0.0
3670,"Toronto, CA","University Plaza, Richmond Street West, Old Toronto, ON M5V 1V6, Canada",CA,CA,"$2,550",189975.0,0.0
3671,"Toronto, CA","Church and Wellesley, Toronto, ON M4Y 1G7, Canada",CA,CA,"$8,424",627588.0,0.0
3672,"Toronto, CA","Bloor, Toronto, ON M5R 1C4, Canada",CA,CA,"$6,740",502130.0,0.0
3673,"Toronto, CA","Princess-Rosethorn, Etobicoke, ON M9A 3M6, Canada",CA,CA,"$1,532",114134.0,0.0
3674,"Toronto, CA","Spadina, Toronto, ON M5V 0K3, Canada",CA,CA,"$3,217",239666.5,0.0
3675,"Toronto, CA","Toronto, ON M5V 3G4, Canada",CA,CA,"$2,795",208227.5,0.0
3676,"Toronto, CA","Wallace Emerson, Toronto, ON M6H 4B9, Canada",CA,CA,"$3,638",271031.0,0.0
3677,"Toronto, CA","Etobicoke, ON M8Z 0C6, Canada",CA,CA,"$5,093",379428.5,0.0
3678,"Toronto, CA","Tam O'Shanter-Sullivan, Scarborough, ON M1T 2L3, Canada",CA,CA,"$13,249",987050.5,0.0
3679,"Toronto, CA","University Plaza, Richmond Street West, Old Toronto, ON M5V 1V6, Canada",CA,CA,"$2,700",201150.0,0.0
3680,"Toronto, CA","Birchcliffe-Cliffside, Scarborough, ON M1N 2W1, Canada",CA,CA,"$9,918",738891.0,0.0
3682,"Toronto, CA","Old Toronto, Danforth Village, ON, CA",CA,CA,"$1,044",77778.0,11696.5
3683,"Toronto, CA","Koreatown, Toronto, ON M5R 2Z4, Canada",CA,CA,"$3,829",285260.5,0.0
3684,"Toronto, CA","Railway Lands, Toronto, ON M5V 4A9, Canada",CA,CA,"$4,825",359462.5,0.0
3685,"Toronto, CA","Applewood, Mississauga, ON L4X 2R2, Canada",CA,CA,"$4,519",336665.5,0.0
3686,"Toronto, CA","Old Toronto, Cabbagetown, ON, CA",CA,CA,"$1,957",145796.5,21903.0
3687,"Toronto, CA","University Plaza, Richmond Street West, Old Toronto, ON M5V 1V6, Canada",CA,CA,"$4,650",346425.0,0.0
3688,"Toronto, CA","Mississauga, ON L5B 4M1, Canada",CA,CA,"$4,404",328098.0,0.0
3689,"Toronto, CA","St James Town, Toronto, ON M4X 1B4, Canada",CA,CA,"$5,744",427928.0,0.0
3690,"Toronto, CA","Central Etobicoke, Etobicoke, ON M9B 3E1, Canada",CA,CA,"$6,165",459292.5,0.0
3692,"Toronto, CA","Humber Summit, North York, ON M9L 2N2, Canada",CA,CA,"$1,723",128363.5,0.0
3693,"Toronto, CA","Roselands, Etobicoke, ON M9A 3E8, Canada",CA,CA,"$6,395",476427.5,0.0
3694,"Toronto, CA","Parkdale, Toronto, ON M6K 1K9, Canada",CA,CA,"$2,642",196829.0,0.0
3695,"Toronto, CA","Church and Wellesley, Toronto, ON M4Y 1K7, Canada",CA,CA,"$8,501",633324.5,0.0
3696,"Toronto, CA","Mississauga, ON L5A 3M2, Canada",CA,CA,"$2,183",162633.5,0.0
3697,"Toronto, CA","Junction Area, York, ON M6N 1L3, Canada",CA,CA,"$15,087",1123981.5,0.0
3698,"Toronto, CA","First Canadian Place, 100 King Street West, Old Toronto, ON M5X 1C7, Canada",CA,CA,"$1,322",98489.0,0.0
3699,"Toronto, CA","Davenport, Toronto, ON M6H 2Y2, Canada",CA,CA,"$2,949",219700.5,0.0
3700,"Toronto, CA","Toronto, Sullivan, ON, CA",CA,CA,"$1,500",111750.0,16762.5
3701,"Toronto, CA","Richvale, Richmond Hill, ON L4C 6Y1, Canada",CA,CA,"$10,377",773086.5,0.0
3702,"Toronto, CA","York University Heights, North York, ON M3J 3P1, Canada",CA,CA,"$1,991",148329.5,0.0
3703,"Toronto, CA","Fashion District, Toronto, ON M5V 0T3, Canada",CA,CA,"$2,872",213964.0,0.0
3704,"Toronto, CA","Toronto, ON M4Y 0C4, Canada",CA,CA,"$4,059",302395.5,0.0
3706,"Toronto, CA","Toronto, York, ON, CA",CA,CA,"$1,050",78225.0,11771.0
3707,"Toronto, CA","Toronto, ON M5J 0B1, Canada",CA,CA,"$7,084",527758.0,0.0
3708,"Toronto, CA","Harbourview Estates 2, 35 Mariner Terrace, Old Toronto, ON M5V 3Y7, Canada",CA,CA,"$2,538",189081.0,0.0
3709,"Toronto, CA","The Village, Toronto, ON M5G 2M4, Canada",CA,CA,"$6,969",519190.5,0.0
3710,"Toronto, CA","Beaconsfield, Toronto, ON M6K 1E6, Canada",CA,CA,"$14,168",1055516.0,0.0
3711,"Toronto, CA","Harbourview Estates, Lake Shore Boulevard West, Old Toronto, ON M5V 3A6, Canada",CA,CA,"$1,889",140730.5,0.0
3712,"Toronto, CA","Toronto, ON M5R 0B6, Canada",CA,CA,"$6,395",476427.5,0.0
3713,"Toronto, CA","Church and Wellesley, Toronto, ON M4Y 1K3, Canada",CA,CA,"$12,139",904355.5,0.0
3714,"Toronto, CA","Thornhill, Richmond Hill, ON L4C 6K6, Canada",CA,CA,"$6,625",493562.5,0.0
3716,"Toronto, CA","Bloor, Toronto, ON M5R 1C4, Canada",CA,CA,"$2,949",219700.5,0.0
3717,"Toronto, CA","Koreatown, Toronto, ON M6G 2Y7, Canada",CA,CA,"$4,250",316625.0,0.0
3718,"Toronto, CA","Forest Hill North, York, ON M6C 3C4, Canada",CA,CA,"$2,834",211133.0,0.0
3719,"Toronto, CA","Teahouse, 501 Yonge Street, Old Toronto, ON M4Y 1X5, Canada",CA,CA,"$5,170",385165.0,0.0
3720,"Toronto, CA","Tarragon Village, Toronto, ON M5R 1Z3, Canada",CA,CA,"$2,412",179694.0,0.0
3721,"Toronto, CA","Toronto, ON M5J 0A6, Canada",CA,CA,"$5,093",379428.5,0.0
3722,"Toronto, CA","The Beach Triangle, Toronto, ON M4L 1N3, Canada",CA,CA,"$5,399",402225.5,0.0
